time_ground,flux_ground
6.047645099999999729e+01,9.997859999999999525e-01
6.047992299999999943e+01,9.984189999999999454e-01
6.048339500000000157e+01,9.984990000000000254e-01
6.048686699999999661e+01,1.001500999999999975e+00
6.049033899999999875e+01,1.001060999999999979e+00
6.049381100000000089e+01,1.000625000000000098e+00
6.049728400000000050e+01,9.996169999999999778e-01
6.050075600000000264e+01,1.001524000000000081e+00
6.050422799999999768e+01,1.002416999999999891e+00
6.050769999999999982e+01,1.000455000000000094e+00
6.051117200000000196e+01,9.988869999999999694e-01
6.051464399999999699e+01,9.983729999999999549e-01
6.051811599999999913e+01,1.001910000000000078e+00
6.052158800000000127e+01,1.000042000000000098e+00
6.052506100000000089e+01,1.000591999999999926e+00
6.052853300000000303e+01,9.996239999999999570e-01
6.053200499999999806e+01,9.986369999999999969e-01
6.053547700000000020e+01,9.972389999999999866e-01
6.053894900000000234e+01,9.961259999999999559e-01
6.054242099999999738e+01,1.000496999999999970e+00
6.054589299999999952e+01,9.984530000000000349e-01
6.054936500000000166e+01,9.983170000000000099e-01
6.055283699999999669e+01,1.000512999999999986e+00
6.055631000000000341e+01,1.002555000000000085e+00
6.055978199999999845e+01,1.000674999999999981e+00
6.056325400000000059e+01,1.001851000000000047e+00
6.056672600000000273e+01,1.000580999999999943e+00
6.057019799999999776e+01,1.001795999999999909e+00
6.057366999999999990e+01,9.995140000000000136e-01
6.057714200000000204e+01,9.975100000000000078e-01
6.058061399999999708e+01,9.984910000000000174e-01
6.058408699999999669e+01,1.001961000000000102e+00
6.058755899999999883e+01,1.001198000000000032e+00
6.059103100000000097e+01,1.000518000000000018e+00
6.059450300000000311e+01,9.971980000000000288e-01
6.059797499999999815e+01,1.000030999999999892e+00
6.060144700000000029e+01,9.929679999999999618e-01
6.060491900000000243e+01,9.897380000000000067e-01
6.060839099999999746e+01,9.938190000000000079e-01
6.061186399999999708e+01,9.969869999999999566e-01
6.061533599999999922e+01,9.875199999999999534e-01
6.061880800000000136e+01,9.892320000000000002e-01
6.062228000000000350e+01,9.902520000000000211e-01
6.062575199999999853e+01,9.962199999999999944e-01
6.062922400000000067e+01,9.986359999999999681e-01
6.063269600000000281e+01,9.988380000000000036e-01
6.063616799999999785e+01,9.996300000000000185e-01
6.063964099999999746e+01,9.898860000000000436e-01
6.137225800000000220e+01,9.959599999999999564e-01
6.137572999999999723e+01,1.002491000000000021e+00
6.137920299999999685e+01,9.975070000000000325e-01
6.138267499999999899e+01,9.991940000000000266e-01
6.138614700000000113e+01,1.002334999999999976e+00
6.138961900000000327e+01,1.001163999999999943e+00
6.139309099999999830e+01,9.989850000000000119e-01
6.139656300000000044e+01,1.001109000000000027e+00
6.140003500000000258e+01,1.000933999999999990e+00
6.140350699999999762e+01,1.003222999999999976e+00
6.140697999999999723e+01,9.980489999999999640e-01
6.141045199999999937e+01,9.995279999999999720e-01
6.141392400000000151e+01,9.992170000000000218e-01
6.141739599999999655e+01,1.002939999999999943e+00
6.142086799999999869e+01,9.998200000000000420e-01
6.142434000000000083e+01,1.000364000000000031e+00
6.142781200000000297e+01,1.000687000000000104e+00
6.143128399999999800e+01,9.979209999999999470e-01
6.143475699999999762e+01,1.001198000000000032e+00
6.143822899999999976e+01,1.000633000000000106e+00
6.144170100000000190e+01,9.995530000000000248e-01
6.144517299999999693e+01,1.000178999999999929e+00
6.144864499999999907e+01,1.002185000000000104e+00
6.145211700000000121e+01,9.995889999999999498e-01
6.145558900000000335e+01,9.991670000000000273e-01
6.145906099999999839e+01,9.967620000000000369e-01
6.146253399999999800e+01,1.001664000000000110e+00
6.146600600000000014e+01,1.000545000000000018e+00
6.146947800000000228e+01,9.987770000000000259e-01
6.147294999999999732e+01,1.001762999999999959e+00
6.147642199999999946e+01,1.000863999999999976e+00
6.147989400000000160e+01,1.000696000000000030e+00
6.148336599999999663e+01,1.000313000000000008e+00
6.148683799999999877e+01,9.996559999999999890e-01
6.149031000000000091e+01,9.984790000000000054e-01
6.149378300000000053e+01,1.000331000000000081e+00
6.149725500000000267e+01,9.999989999999999712e-01
6.150072699999999770e+01,9.992320000000000091e-01
6.150419899999999984e+01,9.996730000000000338e-01
6.150767100000000198e+01,9.994399999999999951e-01
6.151114299999999702e+01,9.999419999999999975e-01
6.151461499999999916e+01,9.991130000000000289e-01
6.151808700000000130e+01,1.000458000000000069e+00
6.152156000000000091e+01,9.969810000000000061e-01
6.152503200000000305e+01,1.000879000000000074e+00
6.152850399999999809e+01,9.998089999999999478e-01
6.153197600000000023e+01,9.995410000000000128e-01
6.153544800000000237e+01,1.000296000000000074e+00
6.153891999999999740e+01,9.990289999999999448e-01
6.154239199999999954e+01,1.000639000000000056e+00
6.154586400000000168e+01,1.001473999999999975e+00
6.154933700000000130e+01,1.002350000000000074e+00
6.155280900000000344e+01,9.996150000000000313e-01
6.155628099999999847e+01,1.000923000000000007e+00
6.155975300000000061e+01,1.000586999999999893e+00
6.156322500000000275e+01,1.000434000000000045e+00
6.156669699999999779e+01,1.000186000000000019e+00
6.157016899999999993e+01,1.000567999999999902e+00
6.157364100000000207e+01,1.001854999999999940e+00
6.157711400000000168e+01,1.001419000000000059e+00
6.158058599999999672e+01,9.989850000000000119e-01
6.158405799999999886e+01,1.000571000000000099e+00
6.158753000000000100e+01,1.002081999999999917e+00
6.159100200000000314e+01,9.972360000000000113e-01
6.159447399999999817e+01,9.990649999999999809e-01
6.159794600000000031e+01,9.991569999999999618e-01
6.160141800000000245e+01,9.991389999999999993e-01
6.160489100000000207e+01,1.000574000000000074e+00
6.160836299999999710e+01,9.968550000000000466e-01
6.161183499999999924e+01,9.983670000000000044e-01
6.161530700000000138e+01,1.001908999999999939e+00
6.161877900000000352e+01,1.000307000000000057e+00
6.162225099999999856e+01,9.975070000000000325e-01
6.162572300000000070e+01,1.001338999999999979e+00
6.162919500000000284e+01,1.001168000000000058e+00
6.163266800000000245e+01,9.997570000000000068e-01
6.163613999999999749e+01,1.000016999999999934e+00
6.163961199999999963e+01,1.003325000000000022e+00
6.164308400000000177e+01,9.983959999999999502e-01
6.164655599999999680e+01,9.966439999999999744e-01
6.165002799999999894e+01,1.004483000000000015e+00
6.165350000000000108e+01,1.000493000000000077e+00
6.165697200000000322e+01,9.978259999999999907e-01
6.166044399999999825e+01,9.982720000000000482e-01
6.166391699999999787e+01,1.001166999999999918e+00
6.166738900000000001e+01,1.000342999999999982e+00
6.167086100000000215e+01,9.997270000000000323e-01
6.167433299999999718e+01,9.979139999999999677e-01
6.167780499999999932e+01,1.000798000000000076e+00
6.168127700000000146e+01,9.977899999999999547e-01
6.168474899999999650e+01,9.997970000000000468e-01
6.168822099999999864e+01,1.002054000000000000e+00
6.169169399999999825e+01,1.000458000000000069e+00
6.169516600000000039e+01,1.001071999999999962e+00
6.169863800000000253e+01,9.994159999999999711e-01
6.170210999999999757e+01,1.001390999999999920e+00
6.170558199999999971e+01,1.000931000000000015e+00
6.170905400000000185e+01,9.996260000000000145e-01
6.171252599999999688e+01,1.001108000000000109e+00
6.171599799999999902e+01,1.002361999999999975e+00
6.171947099999999864e+01,9.988690000000000069e-01
6.172294300000000078e+01,1.001093999999999928e+00
6.172641500000000292e+01,9.990729999999999889e-01
6.172988699999999795e+01,9.997840000000000060e-01
6.173335900000000009e+01,9.999139999999999695e-01
6.173683100000000223e+01,9.987800000000000011e-01
6.174030299999999727e+01,9.993030000000000523e-01
6.174377499999999941e+01,9.989649999999999919e-01
6.174724799999999902e+01,9.986770000000000369e-01
6.175072000000000116e+01,9.983250000000000179e-01
6.175419200000000330e+01,9.997669999999999613e-01
6.175766399999999834e+01,1.000714000000000103e+00
6.176113600000000048e+01,9.996089999999999698e-01
6.176460800000000262e+01,9.996469999999999523e-01
6.176807999999999765e+01,1.002191999999999972e+00
6.177155199999999979e+01,1.004169000000000089e+00
6.248680999999999841e+01,9.990999999999999881e-01
6.249028200000000055e+01,1.001006000000000062e+00
6.249375400000000269e+01,9.975969999999999560e-01
6.249722599999999773e+01,1.001436999999999911e+00
6.250069799999999987e+01,1.000442000000000053e+00
6.250417000000000201e+01,9.985950000000000104e-01
6.250764199999999704e+01,1.000377000000000072e+00
6.251111399999999918e+01,9.986180000000000057e-01
6.251458699999999880e+01,1.000356999999999941e+00
6.251805900000000094e+01,1.002598000000000100e+00
6.252153100000000308e+01,1.001047000000000020e+00
6.252500299999999811e+01,1.002453000000000038e+00
6.252847500000000025e+01,1.000828000000000051e+00
6.253194700000000239e+01,9.985559999999999992e-01
6.253541899999999742e+01,9.963729999999999531e-01
6.253889099999999956e+01,1.000202999999999953e+00
6.254236399999999918e+01,1.000998999999999972e+00
6.254583600000000132e+01,9.999569999999999848e-01
6.254930800000000346e+01,9.996180000000000065e-01
6.255277999999999849e+01,9.988850000000000229e-01
6.255625200000000063e+01,9.990090000000000359e-01
6.255972400000000277e+01,1.001182000000000016e+00
6.256319599999999781e+01,1.000939000000000023e+00
6.256666799999999995e+01,9.980200000000000182e-01
6.257014099999999956e+01,9.969580000000000108e-01
6.257361300000000170e+01,1.000502000000000002e+00
6.257708499999999674e+01,1.001602000000000103e+00
6.258055699999999888e+01,1.000661999999999940e+00
6.258402900000000102e+01,1.001921000000000062e+00
6.258750100000000316e+01,1.004812999999999956e+00
6.259097299999999819e+01,9.997880000000000100e-01
6.259444500000000033e+01,9.986899999999999666e-01
6.259791799999999995e+01,1.001184999999999992e+00
6.260139000000000209e+01,9.994579999999999576e-01
6.260486199999999712e+01,9.990799999999999681e-01
6.260833399999999926e+01,9.995889999999999498e-01
6.261180600000000140e+01,9.972029999999999506e-01
6.261527800000000354e+01,9.992579999999999796e-01
6.261874999999999858e+01,9.998280000000000500e-01
6.262222200000000072e+01,9.998529999999999918e-01
6.262569400000000286e+01,1.001376999999999962e+00
6.262916700000000247e+01,9.990109999999999824e-01
6.263263899999999751e+01,1.001244000000000023e+00
6.263611099999999965e+01,1.000793999999999961e+00
6.351108599999999882e+01,1.000758000000000036e+00
6.351455800000000096e+01,9.990729999999999889e-01
6.351803000000000310e+01,1.001530000000000031e+00
6.352150199999999813e+01,9.965509999999999646e-01
6.352497400000000027e+01,9.981379999999999697e-01
6.352844600000000241e+01,9.981250000000000400e-01
6.353191799999999745e+01,1.001808000000000032e+00
6.353539099999999706e+01,9.996000000000000441e-01
6.353886299999999920e+01,1.002939000000000025e+00
6.354233500000000134e+01,1.001413000000000109e+00
6.354580700000000348e+01,9.982389999999999874e-01
6.354927899999999852e+01,1.003460999999999936e+00
6.355275100000000066e+01,1.000463000000000102e+00
6.355622300000000280e+01,1.002221000000000029e+00
6.355969499999999783e+01,9.971510000000000096e-01
6.356316699999999997e+01,1.000110999999999972e+00
6.356663999999999959e+01,9.968420000000000059e-01
6.357011200000000173e+01,9.968879999999999963e-01
6.357358399999999676e+01,1.002669000000000032e+00
6.357705599999999890e+01,1.004165999999999892e+00
6.358052800000000104e+01,1.001150999999999902e+00
6.358400000000000318e+01,9.968890000000000251e-01
6.358747199999999822e+01,1.000599999999999934e+00
6.359094400000000036e+01,9.985089999999999799e-01
6.359441699999999997e+01,1.000272999999999968e+00
6.359788900000000211e+01,1.000323000000000073e+00
6.360136099999999715e+01,1.003360999999999947e+00
6.360483299999999929e+01,9.996699999999999475e-01
6.360830500000000143e+01,9.982750000000000234e-01
6.361177699999999646e+01,9.995279999999999720e-01
6.361524899999999860e+01,9.993260000000000476e-01
6.361872100000000074e+01,1.001239999999999908e+00
6.362219400000000036e+01,1.003208000000000100e+00
6.362566600000000250e+01,9.989149999999999974e-01
6.362913799999999753e+01,9.997629999999999573e-01
6.363260999999999967e+01,9.964720000000000244e-01
6.363608200000000181e+01,9.999780000000000335e-01
6.363955399999999685e+01,1.001513000000000098e+00
6.364302599999999899e+01,9.963279999999999914e-01
6.364649800000000113e+01,9.990890000000000049e-01
6.364997100000000074e+01,9.969170000000000531e-01
6.365344300000000288e+01,9.979500000000000037e-01
6.365691499999999792e+01,9.999139999999999695e-01
6.366038700000000006e+01,9.977430000000000465e-01
6.366385900000000220e+01,9.994849999999999568e-01
6.366733099999999723e+01,1.004253999999999980e+00
6.367080299999999937e+01,1.001649999999999929e+00
6.367427500000000151e+01,1.003395999999999955e+00
6.367774800000000113e+01,9.995450000000000168e-01
6.368122000000000327e+01,9.998540000000000205e-01
6.368469199999999830e+01,1.001298999999999939e+00
6.368816400000000044e+01,1.000712000000000046e+00
6.369163600000000258e+01,1.001533999999999924e+00
6.369510799999999762e+01,1.001687999999999912e+00
6.369857999999999976e+01,9.991670000000000273e-01
6.370205200000000190e+01,1.000243999999999911e+00
6.370552500000000151e+01,1.000331999999999999e+00
6.370899699999999655e+01,9.994589999999999863e-01
6.371246899999999869e+01,1.000763000000000069e+00
6.371594100000000083e+01,9.982839999999999492e-01
6.371941300000000297e+01,9.953870000000000218e-01
6.372288499999999800e+01,1.001932999999999963e+00
6.372635700000000014e+01,9.984760000000000302e-01
6.372982900000000228e+01,9.976969999999999450e-01
6.373330099999999732e+01,9.955009999999999692e-01
6.373677399999999693e+01,9.994610000000000438e-01
6.374024599999999907e+01,1.000475000000000003e+00
6.374371800000000121e+01,1.000313999999999925e+00
6.374719000000000335e+01,1.001714999999999911e+00
6.375066199999999839e+01,1.002254999999999896e+00
6.375413400000000053e+01,1.000042000000000098e+00
6.375760600000000267e+01,9.963899999999999979e-01
6.376107799999999770e+01,1.000566999999999984e+00
6.376455099999999732e+01,1.003576999999999941e+00
6.376802299999999946e+01,1.000412999999999997e+00
6.377149500000000160e+01,9.995610000000000328e-01
6.377496699999999663e+01,1.001541999999999932e+00
6.377843899999999877e+01,1.005181000000000102e+00
6.378191100000000091e+01,9.993790000000000173e-01
6.378538300000000305e+01,9.990909999999999513e-01
6.378885499999999809e+01,1.000963000000000047e+00
6.379232799999999770e+01,1.002178999999999931e+00
6.379579999999999984e+01,1.003408000000000078e+00
6.379927200000000198e+01,1.000415999999999972e+00
6.380274399999999702e+01,9.993729999999999558e-01
6.380621599999999916e+01,9.972130000000000161e-01
6.380968800000000130e+01,9.988110000000000044e-01
6.381316000000000344e+01,1.000580999999999943e+00
6.381663199999999847e+01,9.975570000000000270e-01
6.382010499999999809e+01,1.002218999999999971e+00
6.382357700000000023e+01,1.001616999999999980e+00
6.382704900000000237e+01,1.001336000000000004e+00
6.442425400000000479e+01,1.003624000000000072e+00
6.442772600000000693e+01,1.000512999999999986e+00
6.443119799999999486e+01,9.999679999999999680e-01
6.443466999999999700e+01,9.954800000000000315e-01
6.443814199999999914e+01,1.000667999999999891e+00
6.444161400000000128e+01,1.000663999999999998e+00
6.444508700000000090e+01,1.001582999999999890e+00
6.444855900000000304e+01,1.001422999999999952e+00
6.445203100000000518e+01,9.996680000000000010e-01
6.445550299999999311e+01,9.949400000000000466e-01
6.446244699999999739e+01,1.000375000000000014e+00
6.446591899999999953e+01,1.000256999999999952e+00
6.446939100000000167e+01,1.003762999999999961e+00
6.447286400000000128e+01,1.000612000000000057e+00
6.447633600000000342e+01,9.982419999999999627e-01
6.447980800000000556e+01,1.000321999999999933e+00
6.448327999999999349e+01,9.969890000000000141e-01
6.448675199999999563e+01,9.991050000000000209e-01
6.449022399999999777e+01,1.000250000000000083e+00
6.449369599999999991e+01,9.997340000000000115e-01
6.449716800000000205e+01,1.000197000000000003e+00
6.450064000000000419e+01,9.981630000000000225e-01
6.450411300000000381e+01,1.000601000000000074e+00
6.450758500000000595e+01,9.990750000000000464e-01
6.451105699999999388e+01,1.001996000000000109e+00
6.451452899999999602e+01,9.999550000000000383e-01
6.451800099999999816e+01,1.000267000000000017e+00
6.452147300000000030e+01,9.975469999999999615e-01
6.452494500000000244e+01,1.000126000000000071e+00
6.452841700000000458e+01,1.001908000000000021e+00
6.453189000000000419e+01,1.002142000000000088e+00
6.453536200000000633e+01,1.001887999999999890e+00
6.453883399999999426e+01,1.002084999999999892e+00
6.454230599999999640e+01,9.998810000000000198e-01
6.454577799999999854e+01,9.991830000000000434e-01
6.454925000000000068e+01,1.001084000000000085e+00
6.455272200000000282e+01,1.000161999999999995e+00
6.455619400000000496e+01,1.000607999999999942e+00
6.455966700000000458e+01,1.000540999999999903e+00
6.456313900000000672e+01,1.000034000000000090e+00
6.456661099999999465e+01,9.988510000000000444e-01
6.457008299999999679e+01,1.000172000000000061e+00
6.457355499999999893e+01,1.002793999999999963e+00
6.457702700000000107e+01,9.992280000000000051e-01
6.458049900000000321e+01,9.996770000000000378e-01
6.458397100000000535e+01,9.996760000000000090e-01
6.458744400000000496e+01,9.994610000000000438e-01
6.459091600000000710e+01,1.000650999999999957e+00
6.459438799999999503e+01,9.979090000000000460e-01
6.459785999999999717e+01,9.994189999999999463e-01
6.460133199999999931e+01,9.991240000000000121e-01
6.460480400000000145e+01,9.987930000000000419e-01
6.460827600000000359e+01,9.994920000000000471e-01
6.461174800000000573e+01,9.980179999999999607e-01
6.461522100000000535e+01,9.996279999999999610e-01
6.461869299999999328e+01,9.995530000000000248e-01
6.462216499999999542e+01,1.001152999999999960e+00
6.462563699999999756e+01,9.976589999999999625e-01
6.462910899999999970e+01,1.001597999999999988e+00
6.463258100000000184e+01,9.995990000000000153e-01
6.463605300000000398e+01,9.992769999999999708e-01
6.463952500000000612e+01,9.982029999999999514e-01
6.464299800000000573e+01,9.995659999999999545e-01
6.464646999999999366e+01,9.980299999999999727e-01
6.464994199999999580e+01,1.002091999999999983e+00
6.465341399999999794e+01,1.001743999999999968e+00
6.465688600000000008e+01,9.993530000000000468e-01
6.466035800000000222e+01,1.001546999999999965e+00
6.466383000000000436e+01,9.994579999999999576e-01
6.466730200000000650e+01,1.001549000000000023e+00
6.467077399999999443e+01,1.001568999999999932e+00
6.467424699999999405e+01,1.000016000000000016e+00
6.467771899999999619e+01,1.000653000000000015e+00
6.468119099999999833e+01,9.988839999999999941e-01
6.468466300000000047e+01,1.002326999999999968e+00
6.468813500000000261e+01,1.001895999999999898e+00
6.469160700000000475e+01,9.994340000000000446e-01
6.469507900000000689e+01,1.000536000000000092e+00
6.469855099999999481e+01,9.995549999999999713e-01
6.470202399999999443e+01,1.000971999999999973e+00
6.470549599999999657e+01,9.956690000000000262e-01
6.470896799999999871e+01,9.990580000000000016e-01
6.471244000000000085e+01,9.993419999999999526e-01
6.471591200000000299e+01,1.002728999999999981e+00
6.471938400000000513e+01,9.969860000000000388e-01
6.472285599999999306e+01,9.981370000000000520e-01
6.472632799999999520e+01,9.983929999999999749e-01
6.472980099999999481e+01,1.003130999999999995e+00
6.473327299999999696e+01,9.969940000000000468e-01
6.473674499999999910e+01,1.001119000000000092e+00
6.474021700000000124e+01,9.990440000000000431e-01
6.474368900000000338e+01,1.000580999999999943e+00
6.474716100000000552e+01,1.000777999999999945e+00
6.475063299999999344e+01,1.001249999999999973e+00
6.475410499999999558e+01,9.991229999999999833e-01
6.475757799999999520e+01,9.984450000000000269e-01
6.476104999999999734e+01,9.991079999999999961e-01
6.476452199999999948e+01,1.004281999999999897e+00
6.476799400000000162e+01,9.990010000000000279e-01
6.477146600000000376e+01,1.000849000000000100e+00
6.477493800000000590e+01,1.000350000000000072e+00
6.477840999999999383e+01,9.962860000000000049e-01
6.478188199999999597e+01,1.001254000000000088e+00
6.478535499999999558e+01,9.981210000000000360e-01
6.478882699999999772e+01,1.002056999999999976e+00
6.479229899999999986e+01,1.000143000000000004e+00
6.479577100000000200e+01,9.993370000000000308e-01
6.479924300000000414e+01,1.003025999999999973e+00
6.480271500000000628e+01,1.000345999999999957e+00
6.480618699999999421e+01,9.986720000000000041e-01
6.480965899999999635e+01,9.979430000000000245e-01
6.481313199999999597e+01,1.002057999999999893e+00
6.481660399999999811e+01,9.997489999999999988e-01
6.482007600000000025e+01,9.942069999999999519e-01
6.548672299999999780e+01,9.915300000000000225e-01
6.549019499999999994e+01,9.954180000000000250e-01
6.549366700000000208e+01,9.944800000000000306e-01
6.549714000000000169e+01,9.998489999999999878e-01
6.550061200000000383e+01,1.003821999999999992e+00
6.550408400000000597e+01,1.002332000000000001e+00
6.550755599999999390e+01,1.000221999999999944e+00
6.551102799999999604e+01,1.003007999999999900e+00
6.551449999999999818e+01,9.984490000000000309e-01
6.551797200000000032e+01,1.001052000000000053e+00
6.552144400000000246e+01,1.000777000000000028e+00
6.552491700000000208e+01,1.000107999999999997e+00
6.552838900000000422e+01,9.977970000000000450e-01
6.553186100000000636e+01,9.989670000000000494e-01
6.553533299999999429e+01,1.001840999999999982e+00
6.553880499999999643e+01,9.997160000000000490e-01
6.554227699999999857e+01,9.939820000000000322e-01
6.554574900000000071e+01,9.999879999999999880e-01
6.554922100000000285e+01,9.986810000000000409e-01
6.555269400000000246e+01,9.963859999999999939e-01
6.555616600000000460e+01,9.982140000000000457e-01
6.555963800000000674e+01,1.002779000000000087e+00
6.556310999999999467e+01,9.992130000000000178e-01
6.556658199999999681e+01,1.004847000000000046e+00
6.557005399999999895e+01,1.002760000000000096e+00
6.557352600000000109e+01,1.002469999999999972e+00
6.557699800000000323e+01,9.941969999999999974e-01
6.558047100000000285e+01,1.001254000000000088e+00
6.558394300000000499e+01,9.975810000000000510e-01
6.558741499999999292e+01,1.001532000000000089e+00
6.559088699999999506e+01,1.001948000000000061e+00
6.559435899999999720e+01,1.000180000000000069e+00
6.559783099999999934e+01,1.004213999999999940e+00
6.560130300000000148e+01,1.000361999999999973e+00
6.560477500000000362e+01,1.000040000000000040e+00
6.560824700000000576e+01,9.976629999999999665e-01
6.561172000000000537e+01,9.974490000000000300e-01
6.561519199999999330e+01,9.988960000000000061e-01
6.561866399999999544e+01,1.000213000000000019e+00
6.562213599999999758e+01,1.000037000000000065e+00
6.562560799999999972e+01,9.999240000000000350e-01
6.562908000000000186e+01,9.971950000000000536e-01
6.635475399999999979e+01,9.993319999999999981e-01
6.635822600000000193e+01,9.999270000000000103e-01
6.636169800000000407e+01,9.987460000000000226e-01
6.636517000000000621e+01,9.991809999999999858e-01
6.636864199999999414e+01,1.001705999999999985e+00
6.637211399999999628e+01,1.002628999999999992e+00
6.637558699999999590e+01,1.000027999999999917e+00
6.637905899999999804e+01,1.000717999999999996e+00
6.638253100000000018e+01,1.001440000000000108e+00
6.638600300000000232e+01,1.001125999999999960e+00
6.638947500000000446e+01,1.002788000000000013e+00
6.639294700000000660e+01,1.000471000000000110e+00
6.639641899999999453e+01,1.000594999999999901e+00
6.639989099999999667e+01,1.000669999999999948e+00
6.640336299999999881e+01,9.996580000000000465e-01
6.640683599999999842e+01,1.000121999999999955e+00
6.641030800000000056e+01,1.000639999999999974e+00
6.641378000000000270e+01,1.001082000000000027e+00
6.641725200000000484e+01,9.998540000000000205e-01
6.642072400000000698e+01,9.993170000000000108e-01
6.642419599999999491e+01,9.987019999999999786e-01
6.642766799999999705e+01,9.998540000000000205e-01
